query_id,user_query_vi,system_hint,prompt_style,intent,target_type,target_id,expected_response_vi,tags
Q0013337,Giải thích giúp mình Tôi đang tập tại nhà thì ngủ ảnh hưởng tập gym thế nào?,"Bạn là trợ lý gym tiếng Việt. Trả lời ngắn gọn, chính xác, an toàn và có nêu lưu ý nếu có đau/chấn thương.",qa,faq_lookup,faq,FAQ003335,"Ngủ ảnh hưởng trực tiếp tới hồi phục, cảm giác đói, hiệu suất và khả năng giữ kỹ thuật. Nếu ngủ kém liên tục, nên giảm volume hoặc cường độ ngắn hạn thay vì cố đẩy mạnh mọi buổi.",concept|sleep|Tập tại nhà|Nâng cao
Q0013338,Mình muốn biết Tôi đang tập tại nhà thì ngủ ảnh hưởng tập gym thế nào?,"Bạn là trợ lý gym tiếng Việt. Trả lời ngắn gọn, chính xác, an toàn và có nêu lưu ý nếu có đau/chấn thương.",qa,faq_lookup,faq,FAQ003335,"Ngủ ảnh hưởng trực tiếp tới hồi phục, cảm giác đói, hiệu suất và khả năng giữ kỹ thuật. Nếu ngủ kém liên tục, nên giảm volume hoặc cường độ ngắn hạn thay vì cố đẩy mạnh mọi buổi.",concept|sleep|Tập tại nhà|Nâng cao
Q0013339,Cho mình hỏi Tôi đang tập tại nhà thì ngủ ảnh hưởng tập gym thế nào?,"Bạn là trợ lý gym tiếng Việt. Trả lời ngắn gọn, chính xác, an toàn và có nêu lưu ý nếu có đau/chấn thương.",qa,faq_lookup,faq,FAQ003335,"Ngủ ảnh hưởng trực tiếp tới hồi phục, cảm giác đói, hiệu suất và khả năng giữ kỹ thuật. Nếu ngủ kém liên tục, nên giảm volume hoặc cường độ ngắn hạn thay vì cố đẩy mạnh mọi buổi.",concept|sleep|Tập tại nhà|Nâng cao
Q0013340,Tôi đang tập tại nhà thì ngủ ảnh hưởng tập gym thế nào?,"Bạn là trợ lý gym tiếng Việt. Trả lời ngắn gọn, chính xác, an toàn và có nêu lưu ý nếu có đau/chấn thương.",qa,faq_lookup,faq,FAQ003335,"Ngủ ảnh hưởng trực tiếp tới hồi phục, cảm giác đói, hiệu suất và khả năng giữ kỹ thuật. Nếu ngủ kém liên tục, nên giảm volume hoặc cường độ ngắn hạn thay vì cố đẩy mạnh mọi buổi.",concept|sleep|Tập tại nhà|Nâng cao
Q0013341,Tư vấn nhanh: Nếu mục tiêu là tập tại nhà thì ngủ ảnh hưởng tập gym thế nào?,"Bạn là trợ lý gym tiếng Việt. Trả lời ngắn gọn, chính xác, an toàn và có nêu lưu ý nếu có đau/chấn thương.",qa,faq_lookup,faq,FAQ003336,"Ngủ ảnh hưởng trực tiếp tới hồi phục, cảm giác đói, hiệu suất và khả năng giữ kỹ thuật. Nếu ngủ kém liên tục, nên giảm volume hoặc cường độ ngắn hạn thay vì cố đẩy mạnh mọi buổi.",concept|sleep|Tập tại nhà|Nâng cao
Q0013342,Nếu mục tiêu là tập tại nhà thì ngủ ảnh hưởng tập gym thế nào?,"Bạn là trợ lý gym tiếng Việt. Trả lời ngắn gọn, chính xác, an toàn và có nêu lưu ý nếu có đau/chấn thương.",qa,faq_lookup,faq,FAQ003336,"Ngủ ảnh hưởng trực tiếp tới hồi phục, cảm giác đói, hiệu suất và khả năng giữ kỹ thuật. Nếu ngủ kém liên tục, nên giảm volume hoặc cường độ ngắn hạn thay vì cố đẩy mạnh mọi buổi.",concept|sleep|Tập tại nhà|Nâng cao
Q0013343,Giải thích giúp mình Nếu mục tiêu là tập tại nhà thì ngủ ảnh hưởng tập gym thế nào?,"Bạn là trợ lý gym tiếng Việt. Trả lời ngắn gọn, chính xác, an toàn và có nêu lưu ý nếu có đau/chấn thương.",qa,faq_lookup,faq,FAQ003336,"Ngủ ảnh hưởng trực tiếp tới hồi phục, cảm giác đói, hiệu suất và khả năng giữ kỹ thuật. Nếu ngủ kém liên tục, nên giảm volume hoặc cường độ ngắn hạn thay vì cố đẩy mạnh mọi buổi.",concept|sleep|Tập tại nhà|Nâng cao
Q0013344,Nếu mục tiêu là tập tại nhà thì ngủ ảnh hưởng tập gym thế nào?,"Bạn là trợ lý gym tiếng Việt. Trả lời ngắn gọn, chính xác, an toàn và có nêu lưu ý nếu có đau/chấn thương.",qa,faq_lookup,faq,FAQ003336,"Ngủ ảnh hưởng trực tiếp tới hồi phục, cảm giác đói, hiệu suất và khả năng giữ kỹ thuật. Nếu ngủ kém liên tục, nên giảm volume hoặc cường độ ngắn hạn thay vì cố đẩy mạnh mọi buổi.",concept|sleep|Tập tại nhà|Nâng cao
Q0013345,"Tư vấn nhanh: Cho người nâng cao đang tập tại nhà, ngủ ảnh hưởng tập gym thế nào?","Bạn là trợ lý gym tiếng Việt. Trả lời ngắn gọn, chính xác, an toàn và có nêu lưu ý nếu có đau/chấn thương.",qa,faq_lookup,faq,FAQ003337,"Ngủ ảnh hưởng trực tiếp tới hồi phục, cảm giác đói, hiệu suất và khả năng giữ kỹ thuật. Nếu ngủ kém liên tục, nên giảm volume hoặc cường độ ngắn hạn thay vì cố đẩy mạnh mọi buổi.",concept|sleep|Tập tại nhà|Nâng cao
Q0013346,"Giải thích giúp mình Cho người nâng cao đang tập tại nhà, ngủ ảnh hưởng tập gym thế nào?","Bạn là trợ lý gym tiếng Việt. Trả lời ngắn gọn, chính xác, an toàn và có nêu lưu ý nếu có đau/chấn thương.",qa,faq_lookup,faq,FAQ003337,"Ngủ ảnh hưởng trực tiếp tới hồi phục, cảm giác đói, hiệu suất và khả năng giữ kỹ thuật. Nếu ngủ kém liên tục, nên giảm volume hoặc cường độ ngắn hạn thay vì cố đẩy mạnh mọi buổi.",concept|sleep|Tập tại nhà|Nâng cao
Q0013347,"Cho mình hỏi Cho người nâng cao đang tập tại nhà, ngủ ảnh hưởng tập gym thế nào?","Bạn là trợ lý gym tiếng Việt. Trả lời ngắn gọn, chính xác, an toàn và có nêu lưu ý nếu có đau/chấn thương.",qa,faq_lookup,faq,FAQ003337,"Ngủ ảnh hưởng trực tiếp tới hồi phục, cảm giác đói, hiệu suất và khả năng giữ kỹ thuật. Nếu ngủ kém liên tục, nên giảm volume hoặc cường độ ngắn hạn thay vì cố đẩy mạnh mọi buổi.",concept|sleep|Tập tại nhà|Nâng cao
Q0013348,"Cho người nâng cao đang tập tại nhà, ngủ ảnh hưởng tập gym thế nào?","Bạn là trợ lý gym tiếng Việt. Trả lời ngắn gọn, chính xác, an toàn và có nêu lưu ý nếu có đau/chấn thương.",qa,faq_lookup,faq,FAQ003337,"Ngủ ảnh hưởng trực tiếp tới hồi phục, cảm giác đói, hiệu suất và khả năng giữ kỹ thuật. Nếu ngủ kém liên tục, nên giảm volume hoặc cường độ ngắn hạn thay vì cố đẩy mạnh mọi buổi.",concept|sleep|Tập tại nhà|Nâng cao
Q0013349,Giải thích giúp mình Tôi đang ưu tiên mông thì ngủ ảnh hưởng tập gym thế nào?,"Bạn là trợ lý gym tiếng Việt. Trả lời ngắn gọn, chính xác, an toàn và có nêu lưu ý nếu có đau/chấn thương.",qa,faq_lookup,faq,FAQ003338,"Ngủ ảnh hưởng trực tiếp tới hồi phục, cảm giác đói, hiệu suất và khả năng giữ kỹ thuật. Nếu ngủ kém liên tục, nên giảm volume hoặc cường độ ngắn hạn thay vì cố đẩy mạnh mọi buổi.",concept|sleep|Ưu tiên mông|Mới bắt đầu
Q0013350,Tư vấn nhanh: Tôi đang ưu tiên mông thì ngủ ảnh hưởng tập gym thế nào?,"Bạn là trợ lý gym tiếng Việt. Trả lời ngắn gọn, chính xác, an toàn và có nêu lưu ý nếu có đau/chấn thương.",qa,faq_lookup,faq,FAQ003338,"Ngủ ảnh hưởng trực tiếp tới hồi phục, cảm giác đói, hiệu suất và khả năng giữ kỹ thuật. Nếu ngủ kém liên tục, nên giảm volume hoặc cường độ ngắn hạn thay vì cố đẩy mạnh mọi buổi.",concept|sleep|Ưu tiên mông|Mới bắt đầu
Q0013351,Cho mình hỏi Tôi đang ưu tiên mông thì ngủ ảnh hưởng tập gym thế nào?,"Bạn là trợ lý gym tiếng Việt. Trả lời ngắn gọn, chính xác, an toàn và có nêu lưu ý nếu có đau/chấn thương.",qa,faq_lookup,faq,FAQ003338,"Ngủ ảnh hưởng trực tiếp tới hồi phục, cảm giác đói, hiệu suất và khả năng giữ kỹ thuật. Nếu ngủ kém liên tục, nên giảm volume hoặc cường độ ngắn hạn thay vì cố đẩy mạnh mọi buổi.",concept|sleep|Ưu tiên mông|Mới bắt đầu
Q0013352,Tôi đang ưu tiên mông thì ngủ ảnh hưởng tập gym thế nào?,"Bạn là trợ lý gym tiếng Việt. Trả lời ngắn gọn, chính xác, an toàn và có nêu lưu ý nếu có đau/chấn thương.",qa,faq_lookup,faq,FAQ003338,"Ngủ ảnh hưởng trực tiếp tới hồi phục, cảm giác đói, hiệu suất và khả năng giữ kỹ thuật. Nếu ngủ kém liên tục, nên giảm volume hoặc cường độ ngắn hạn thay vì cố đẩy mạnh mọi buổi.",concept|sleep|Ưu tiên mông|Mới bắt đầu
Q0013353,Mình muốn biết Nếu mục tiêu là ưu tiên mông thì ngủ ảnh hưởng tập gym thế nào?,"Bạn là trợ lý gym tiếng Việt. Trả lời ngắn gọn, chính xác, an toàn và có nêu lưu ý nếu có đau/chấn thương.",qa,faq_lookup,faq,FAQ003339,"Ngủ ảnh hưởng trực tiếp tới hồi phục, cảm giác đói, hiệu suất và khả năng giữ kỹ thuật. Nếu ngủ kém liên tục, nên giảm volume hoặc cường độ ngắn hạn thay vì cố đẩy mạnh mọi buổi.",concept|sleep|Ưu tiên mông|Mới bắt đầu
Q0013354,Tư vấn nhanh: Nếu mục tiêu là ưu tiên mông thì ngủ ảnh hưởng tập gym thế nào?,"Bạn là trợ lý gym tiếng Việt. Trả lời ngắn gọn, chính xác, an toàn và có nêu lưu ý nếu có đau/chấn thương.",qa,faq_lookup,faq,FAQ003339,"Ngủ ảnh hưởng trực tiếp tới hồi phục, cảm giác đói, hiệu suất và khả năng giữ kỹ thuật. Nếu ngủ kém liên tục, nên giảm volume hoặc cường độ ngắn hạn thay vì cố đẩy mạnh mọi buổi.",concept|sleep|Ưu tiên mông|Mới bắt đầu
Q0013355,Giải thích giúp mình Nếu mục tiêu là ưu tiên mông thì ngủ ảnh hưởng tập gym thế nào?,"Bạn là trợ lý gym tiếng Việt. Trả lời ngắn gọn, chính xác, an toàn và có nêu lưu ý nếu có đau/chấn thương.",qa,faq_lookup,faq,FAQ003339,"Ngủ ảnh hưởng trực tiếp tới hồi phục, cảm giác đói, hiệu suất và khả năng giữ kỹ thuật. Nếu ngủ kém liên tục, nên giảm volume hoặc cường độ ngắn hạn thay vì cố đẩy mạnh mọi buổi.",concept|sleep|Ưu tiên mông|Mới bắt đầu
Q0013356,Nếu mục tiêu là ưu tiên mông thì ngủ ảnh hưởng tập gym thế nào?,"Bạn là trợ lý gym tiếng Việt. Trả lời ngắn gọn, chính xác, an toàn và có nêu lưu ý nếu có đau/chấn thương.",qa,faq_lookup,faq,FAQ003339,"Ngủ ảnh hưởng trực tiếp tới hồi phục, cảm giác đói, hiệu suất và khả năng giữ kỹ thuật. Nếu ngủ kém liên tục, nên giảm volume hoặc cường độ ngắn hạn thay vì cố đẩy mạnh mọi buổi.",concept|sleep|Ưu tiên mông|Mới bắt đầu
Q0013357,"Cho người mới bắt đầu đang ưu tiên mông, ngủ ảnh hưởng tập gym thế nào?","Bạn là trợ lý gym tiếng Việt. Trả lời ngắn gọn, chính xác, an toàn và có nêu lưu ý nếu có đau/chấn thương.",qa,faq_lookup,faq,FAQ003340,"Ngủ ảnh hưởng trực tiếp tới hồi phục, cảm giác đói, hiệu suất và khả năng giữ kỹ thuật. Nếu ngủ kém liên tục, nên giảm volume hoặc cường độ ngắn hạn thay vì cố đẩy mạnh mọi buổi.",concept|sleep|Ưu tiên mông|Mới bắt đầu
Q0013358,"Cho mình hỏi Cho người mới bắt đầu đang ưu tiên mông, ngủ ảnh hưởng tập gym thế nào?","Bạn là trợ lý gym tiếng Việt. Trả lời ngắn gọn, chính xác, an toàn và có nêu lưu ý nếu có đau/chấn thương.",qa,faq_lookup,faq,FAQ003340,"Ngủ ảnh hưởng trực tiếp tới hồi phục, cảm giác đói, hiệu suất và khả năng giữ kỹ thuật. Nếu ngủ kém liên tục, nên giảm volume hoặc cường độ ngắn hạn thay vì cố đẩy mạnh mọi buổi.",concept|sleep|Ưu tiên mông|Mới bắt đầu
Q0013359,"Tư vấn nhanh: Cho người mới bắt đầu đang ưu tiên mông, ngủ ảnh hưởng tập gym thế nào?","Bạn là trợ lý gym tiếng Việt. Trả lời ngắn gọn, chính xác, an toàn và có nêu lưu ý nếu có đau/chấn thương.",qa,faq_lookup,faq,FAQ003340,"Ngủ ảnh hưởng trực tiếp tới hồi phục, cảm giác đói, hiệu suất và khả năng giữ kỹ thuật. Nếu ngủ kém liên tục, nên giảm volume hoặc cường độ ngắn hạn thay vì cố đẩy mạnh mọi buổi.",concept|sleep|Ưu tiên mông|Mới bắt đầu
Q0013360,"Cho người mới bắt đầu đang ưu tiên mông, ngủ ảnh hưởng tập gym thế nào?","Bạn là trợ lý gym tiếng Việt. Trả lời ngắn gọn, chính xác, an toàn và có nêu lưu ý nếu có đau/chấn thương.",qa,faq_lookup,faq,FAQ003340,"Ngủ ảnh hưởng trực tiếp tới hồi phục, cảm giác đói, hiệu suất và khả năng giữ kỹ thuật. Nếu ngủ kém liên tục, nên giảm volume hoặc cường độ ngắn hạn thay vì cố đẩy mạnh mọi buổi.",concept|sleep|Ưu tiên mông|Mới bắt đầu
Q0013361,Mình muốn biết Tôi đang ưu tiên mông thì ngủ ảnh hưởng tập gym thế nào?,"Bạn là trợ lý gym tiếng Việt. Trả lời ngắn gọn, chính xác, an toàn và có nêu lưu ý nếu có đau/chấn thương.",qa,faq_lookup,faq,FAQ003341,"Ngủ ảnh hưởng trực tiếp tới hồi phục, cảm giác đói, hiệu suất và khả năng giữ kỹ thuật. Nếu ngủ kém liên tục, nên giảm volume hoặc cường độ ngắn hạn thay vì cố đẩy mạnh mọi buổi.",concept|sleep|Ưu tiên mông|Trung cấp
Q0013362,Cho mình hỏi Tôi đang ưu tiên mông thì ngủ ảnh hưởng tập gym thế nào?,"Bạn là trợ lý gym tiếng Việt. Trả lời ngắn gọn, chính xác, an toàn và có nêu lưu ý nếu có đau/chấn thương.",qa,faq_lookup,faq,FAQ003341,"Ngủ ảnh hưởng trực tiếp tới hồi phục, cảm giác đói, hiệu suất và khả năng giữ kỹ thuật. Nếu ngủ kém liên tục, nên giảm volume hoặc cường độ ngắn hạn thay vì cố đẩy mạnh mọi buổi.",concept|sleep|Ưu tiên mông|Trung cấp
Q0013363,Giải thích giúp mình Tôi đang ưu tiên mông thì ngủ ảnh hưởng tập gym thế nào?,"Bạn là trợ lý gym tiếng Việt. Trả lời ngắn gọn, chính xác, an toàn và có nêu lưu ý nếu có đau/chấn thương.",qa,faq_lookup,faq,FAQ003341,"Ngủ ảnh hưởng trực tiếp tới hồi phục, cảm giác đói, hiệu suất và khả năng giữ kỹ thuật. Nếu ngủ kém liên tục, nên giảm volume hoặc cường độ ngắn hạn thay vì cố đẩy mạnh mọi buổi.",concept|sleep|Ưu tiên mông|Trung cấp
Q0013364,Tôi đang ưu tiên mông thì ngủ ảnh hưởng tập gym thế nào?,"Bạn là trợ lý gym tiếng Việt. Trả lời ngắn gọn, chính xác, an toàn và có nêu lưu ý nếu có đau/chấn thương.",qa,faq_lookup,faq,FAQ003341,"Ngủ ảnh hưởng trực tiếp tới hồi phục, cảm giác đói, hiệu suất và khả năng giữ kỹ thuật. Nếu ngủ kém liên tục, nên giảm volume hoặc cường độ ngắn hạn thay vì cố đẩy mạnh mọi buổi.",concept|sleep|Ưu tiên mông|Trung cấp
Q0013365,Tư vấn nhanh: Nếu mục tiêu là ưu tiên mông thì ngủ ảnh hưởng tập gym thế nào?,"Bạn là trợ lý gym tiếng Việt. Trả lời ngắn gọn, chính xác, an toàn và có nêu lưu ý nếu có đau/chấn thương.",qa,faq_lookup,faq,FAQ003342,"Ngủ ảnh hưởng trực tiếp tới hồi phục, cảm giác đói, hiệu suất và khả năng giữ kỹ thuật. Nếu ngủ kém liên tục, nên giảm volume hoặc cường độ ngắn hạn thay vì cố đẩy mạnh mọi buổi.",concept|sleep|Ưu tiên mông|Trung cấp
Q0013366,Giải thích giúp mình Nếu mục tiêu là ưu tiên mông thì ngủ ảnh hưởng tập gym thế nào?,"Bạn là trợ lý gym tiếng Việt. Trả lời ngắn gọn, chính xác, an toàn và có nêu lưu ý nếu có đau/chấn thương.",qa,faq_lookup,faq,FAQ003342,"Ngủ ảnh hưởng trực tiếp tới hồi phục, cảm giác đói, hiệu suất và khả năng giữ kỹ thuật. Nếu ngủ kém liên tục, nên giảm volume hoặc cường độ ngắn hạn thay vì cố đẩy mạnh mọi buổi.",concept|sleep|Ưu tiên mông|Trung cấp
Q0013367,Cho mình hỏi Nếu mục tiêu là ưu tiên mông thì ngủ ảnh hưởng tập gym thế nào?,"Bạn là trợ lý gym tiếng Việt. Trả lời ngắn gọn, chính xác, an toàn và có nêu lưu ý nếu có đau/chấn thương.",qa,faq_lookup,faq,FAQ003342,"Ngủ ảnh hưởng trực tiếp tới hồi phục, cảm giác đói, hiệu suất và khả năng giữ kỹ thuật. Nếu ngủ kém liên tục, nên giảm volume hoặc cường độ ngắn hạn thay vì cố đẩy mạnh mọi buổi.",concept|sleep|Ưu tiên mông|Trung cấp
Q0013368,Nếu mục tiêu là ưu tiên mông thì ngủ ảnh hưởng tập gym thế nào?,"Bạn là trợ lý gym tiếng Việt. Trả lời ngắn gọn, chính xác, an toàn và có nêu lưu ý nếu có đau/chấn thương.",qa,faq_lookup,faq,FAQ003342,"Ngủ ảnh hưởng trực tiếp tới hồi phục, cảm giác đói, hiệu suất và khả năng giữ kỹ thuật. Nếu ngủ kém liên tục, nên giảm volume hoặc cường độ ngắn hạn thay vì cố đẩy mạnh mọi buổi.",concept|sleep|Ưu tiên mông|Trung cấp
Q0013369,"Mình muốn biết Cho người trung cấp đang ưu tiên mông, ngủ ảnh hưởng tập gym thế nào?","Bạn là trợ lý gym tiếng Việt. Trả lời ngắn gọn, chính xác, an toàn và có nêu lưu ý nếu có đau/chấn thương.",qa,faq_lookup,faq,FAQ003343,"Ngủ ảnh hưởng trực tiếp tới hồi phục, cảm giác đói, hiệu suất và khả năng giữ kỹ thuật. Nếu ngủ kém liên tục, nên giảm volume hoặc cường độ ngắn hạn thay vì cố đẩy mạnh mọi buổi.",concept|sleep|Ưu tiên mông|Trung cấp
Q0013370,"Cho người trung cấp đang ưu tiên mông, ngủ ảnh hưởng tập gym thế nào?","Bạn là trợ lý gym tiếng Việt. Trả lời ngắn gọn, chính xác, an toàn và có nêu lưu ý nếu có đau/chấn thương.",qa,faq_lookup,faq,FAQ003343,"Ngủ ảnh hưởng trực tiếp tới hồi phục, cảm giác đói, hiệu suất và khả năng giữ kỹ thuật. Nếu ngủ kém liên tục, nên giảm volume hoặc cường độ ngắn hạn thay vì cố đẩy mạnh mọi buổi.",concept|sleep|Ưu tiên mông|Trung cấp
Q0013371,"Tư vấn nhanh: Cho người trung cấp đang ưu tiên mông, ngủ ảnh hưởng tập gym thế nào?","Bạn là trợ lý gym tiếng Việt. Trả lời ngắn gọn, chính xác, an toàn và có nêu lưu ý nếu có đau/chấn thương.",qa,faq_lookup,faq,FAQ003343,"Ngủ ảnh hưởng trực tiếp tới hồi phục, cảm giác đói, hiệu suất và khả năng giữ kỹ thuật. Nếu ngủ kém liên tục, nên giảm volume hoặc cường độ ngắn hạn thay vì cố đẩy mạnh mọi buổi.",concept|sleep|Ưu tiên mông|Trung cấp
Q0013372,"Cho người trung cấp đang ưu tiên mông, ngủ ảnh hưởng tập gym thế nào?","Bạn là trợ lý gym tiếng Việt. Trả lời ngắn gọn, chính xác, an toàn và có nêu lưu ý nếu có đau/chấn thương.",qa,faq_lookup,faq,FAQ003343,"Ngủ ảnh hưởng trực tiếp tới hồi phục, cảm giác đói, hiệu suất và khả năng giữ kỹ thuật. Nếu ngủ kém liên tục, nên giảm volume hoặc cường độ ngắn hạn thay vì cố đẩy mạnh mọi buổi.",concept|sleep|Ưu tiên mông|Trung cấp
Q0013373,Giải thích giúp mình Tôi đang ưu tiên mông thì ngủ ảnh hưởng tập gym thế nào?,"Bạn là trợ lý gym tiếng Việt. Trả lời ngắn gọn, chính xác, an toàn và có nêu lưu ý nếu có đau/chấn thương.",qa,faq_lookup,faq,FAQ003344,"Ngủ ảnh hưởng trực tiếp tới hồi phục, cảm giác đói, hiệu suất và khả năng giữ kỹ thuật. Nếu ngủ kém liên tục, nên giảm volume hoặc cường độ ngắn hạn thay vì cố đẩy mạnh mọi buổi.",concept|sleep|Ưu tiên mông|Nâng cao
Q0013374,Mình muốn biết Tôi đang ưu tiên mông thì ngủ ảnh hưởng tập gym thế nào?,"Bạn là trợ lý gym tiếng Việt. Trả lời ngắn gọn, chính xác, an toàn và có nêu lưu ý nếu có đau/chấn thương.",qa,faq_lookup,faq,FAQ003344,"Ngủ ảnh hưởng trực tiếp tới hồi phục, cảm giác đói, hiệu suất và khả năng giữ kỹ thuật. Nếu ngủ kém liên tục, nên giảm volume hoặc cường độ ngắn hạn thay vì cố đẩy mạnh mọi buổi.",concept|sleep|Ưu tiên mông|Nâng cao
Q0013375,Tôi đang ưu tiên mông thì ngủ ảnh hưởng tập gym thế nào?,"Bạn là trợ lý gym tiếng Việt. Trả lời ngắn gọn, chính xác, an toàn và có nêu lưu ý nếu có đau/chấn thương.",qa,faq_lookup,faq,FAQ003344,"Ngủ ảnh hưởng trực tiếp tới hồi phục, cảm giác đói, hiệu suất và khả năng giữ kỹ thuật. Nếu ngủ kém liên tục, nên giảm volume hoặc cường độ ngắn hạn thay vì cố đẩy mạnh mọi buổi.",concept|sleep|Ưu tiên mông|Nâng cao
Q0013376,Tôi đang ưu tiên mông thì ngủ ảnh hưởng tập gym thế nào?,"Bạn là trợ lý gym tiếng Việt. Trả lời ngắn gọn, chính xác, an toàn và có nêu lưu ý nếu có đau/chấn thương.",qa,faq_lookup,faq,FAQ003344,"Ngủ ảnh hưởng trực tiếp tới hồi phục, cảm giác đói, hiệu suất và khả năng giữ kỹ thuật. Nếu ngủ kém liên tục, nên giảm volume hoặc cường độ ngắn hạn thay vì cố đẩy mạnh mọi buổi.",concept|sleep|Ưu tiên mông|Nâng cao
Q0013377,Nếu mục tiêu là ưu tiên mông thì ngủ ảnh hưởng tập gym thế nào?,"Bạn là trợ lý gym tiếng Việt. Trả lời ngắn gọn, chính xác, an toàn và có nêu lưu ý nếu có đau/chấn thương.",qa,faq_lookup,faq,FAQ003345,"Ngủ ảnh hưởng trực tiếp tới hồi phục, cảm giác đói, hiệu suất và khả năng giữ kỹ thuật. Nếu ngủ kém liên tục, nên giảm volume hoặc cường độ ngắn hạn thay vì cố đẩy mạnh mọi buổi.",concept|sleep|Ưu tiên mông|Nâng cao
Q0013378,Mình muốn biết Nếu mục tiêu là ưu tiên mông thì ngủ ảnh hưởng tập gym thế nào?,"Bạn là trợ lý gym tiếng Việt. Trả lời ngắn gọn, chính xác, an toàn và có nêu lưu ý nếu có đau/chấn thương.",qa,faq_lookup,faq,FAQ003345,"Ngủ ảnh hưởng trực tiếp tới hồi phục, cảm giác đói, hiệu suất và khả năng giữ kỹ thuật. Nếu ngủ kém liên tục, nên giảm volume hoặc cường độ ngắn hạn thay vì cố đẩy mạnh mọi buổi.",concept|sleep|Ưu tiên mông|Nâng cao
Q0013379,Cho mình hỏi Nếu mục tiêu là ưu tiên mông thì ngủ ảnh hưởng tập gym thế nào?,"Bạn là trợ lý gym tiếng Việt. Trả lời ngắn gọn, chính xác, an toàn và có nêu lưu ý nếu có đau/chấn thương.",qa,faq_lookup,faq,FAQ003345,"Ngủ ảnh hưởng trực tiếp tới hồi phục, cảm giác đói, hiệu suất và khả năng giữ kỹ thuật. Nếu ngủ kém liên tục, nên giảm volume hoặc cường độ ngắn hạn thay vì cố đẩy mạnh mọi buổi.",concept|sleep|Ưu tiên mông|Nâng cao
Q0013380,Nếu mục tiêu là ưu tiên mông thì ngủ ảnh hưởng tập gym thế nào?,"Bạn là trợ lý gym tiếng Việt. Trả lời ngắn gọn, chính xác, an toàn và có nêu lưu ý nếu có đau/chấn thương.",qa,faq_lookup,faq,FAQ003345,"Ngủ ảnh hưởng trực tiếp tới hồi phục, cảm giác đói, hiệu suất và khả năng giữ kỹ thuật. Nếu ngủ kém liên tục, nên giảm volume hoặc cường độ ngắn hạn thay vì cố đẩy mạnh mọi buổi.",concept|sleep|Ưu tiên mông|Nâng cao
Q0013381,"Mình muốn biết Cho người nâng cao đang ưu tiên mông, ngủ ảnh hưởng tập gym thế nào?","Bạn là trợ lý gym tiếng Việt. Trả lời ngắn gọn, chính xác, an toàn và có nêu lưu ý nếu có đau/chấn thương.",qa,faq_lookup,faq,FAQ003346,"Ngủ ảnh hưởng trực tiếp tới hồi phục, cảm giác đói, hiệu suất và khả năng giữ kỹ thuật. Nếu ngủ kém liên tục, nên giảm volume hoặc cường độ ngắn hạn thay vì cố đẩy mạnh mọi buổi.",concept|sleep|Ưu tiên mông|Nâng cao
Q0013382,"Giải thích giúp mình Cho người nâng cao đang ưu tiên mông, ngủ ảnh hưởng tập gym thế nào?","Bạn là trợ lý gym tiếng Việt. Trả lời ngắn gọn, chính xác, an toàn và có nêu lưu ý nếu có đau/chấn thương.",qa,faq_lookup,faq,FAQ003346,"Ngủ ảnh hưởng trực tiếp tới hồi phục, cảm giác đói, hiệu suất và khả năng giữ kỹ thuật. Nếu ngủ kém liên tục, nên giảm volume hoặc cường độ ngắn hạn thay vì cố đẩy mạnh mọi buổi.",concept|sleep|Ưu tiên mông|Nâng cao
Q0013383,"Cho người nâng cao đang ưu tiên mông, ngủ ảnh hưởng tập gym thế nào?","Bạn là trợ lý gym tiếng Việt. Trả lời ngắn gọn, chính xác, an toàn và có nêu lưu ý nếu có đau/chấn thương.",qa,faq_lookup,faq,FAQ003346,"Ngủ ảnh hưởng trực tiếp tới hồi phục, cảm giác đói, hiệu suất và khả năng giữ kỹ thuật. Nếu ngủ kém liên tục, nên giảm volume hoặc cường độ ngắn hạn thay vì cố đẩy mạnh mọi buổi.",concept|sleep|Ưu tiên mông|Nâng cao
Q0013384,"Cho người nâng cao đang ưu tiên mông, ngủ ảnh hưởng tập gym thế nào?","Bạn là trợ lý gym tiếng Việt. Trả lời ngắn gọn, chính xác, an toàn và có nêu lưu ý nếu có đau/chấn thương.",qa,faq_lookup,faq,FAQ003346,"Ngủ ảnh hưởng trực tiếp tới hồi phục, cảm giác đói, hiệu suất và khả năng giữ kỹ thuật. Nếu ngủ kém liên tục, nên giảm volume hoặc cường độ ngắn hạn thay vì cố đẩy mạnh mọi buổi.",concept|sleep|Ưu tiên mông|Nâng cao
Q0013385,Tư vấn nhanh: Tôi đang giảm mỡ thì stress có làm chậm tiến bộ không?,"Bạn là trợ lý gym tiếng Việt. Trả lời ngắn gọn, chính xác, an toàn và có nêu lưu ý nếu có đau/chấn thương.",qa,faq_lookup,faq,FAQ003347,"Stress cao có thể làm khó ngủ, tăng mệt mỏi và giảm tuân thủ plan. Trong giai đoạn stress cao, giữ tập ở mức 'đủ tốt' và bền vững thường hiệu quả hơn cố hoàn hảo.",concept|stress|Giảm mỡ|Mới bắt đầu
