doc_id,doc_type,title_vi,content_vi,category,subcategory,tags,language,metadata_json
FAQ003046,faq,"Cho người trung cấp đang tăng sức bền, calorie surplus là gì?","Câu hỏi: Cho người trung cấp đang tăng sức bền, calorie surplus là gì? Trả lời: Calorie surplus là ăn nhiều hơn mức duy trì để tạo điều kiện thuận lợi cho tăng cân và tăng cơ. Surplus vừa phải thường thực tế hơn vì giúp hạn chế tăng mỡ quá nhanh.",concepts,calorie_surplus,concept|calorie_surplus|Tăng sức bền|Trung cấp,vi,"{""difficulty"": ""intermediate"", ""related_exercise_id"": """", ""related_plan_id"": """"}"
FAQ003047,faq,Tôi đang tăng sức bền thì calorie surplus là gì?,Câu hỏi: Tôi đang tăng sức bền thì calorie surplus là gì? Trả lời: Calorie surplus là ăn nhiều hơn mức duy trì để tạo điều kiện thuận lợi cho tăng cân và tăng cơ. Surplus vừa phải thường thực tế hơn vì giúp hạn chế tăng mỡ quá nhanh.,concepts,calorie_surplus,concept|calorie_surplus|Tăng sức bền|Nâng cao,vi,"{""difficulty"": ""advanced"", ""related_exercise_id"": """", ""related_plan_id"": """"}"
FAQ003048,faq,Nếu mục tiêu là tăng sức bền thì calorie surplus là gì?,Câu hỏi: Nếu mục tiêu là tăng sức bền thì calorie surplus là gì? Trả lời: Calorie surplus là ăn nhiều hơn mức duy trì để tạo điều kiện thuận lợi cho tăng cân và tăng cơ. Surplus vừa phải thường thực tế hơn vì giúp hạn chế tăng mỡ quá nhanh.,concepts,calorie_surplus,concept|calorie_surplus|Tăng sức bền|Nâng cao,vi,"{""difficulty"": ""advanced"", ""related_exercise_id"": """", ""related_plan_id"": """"}"
FAQ003049,faq,"Cho người nâng cao đang tăng sức bền, calorie surplus là gì?","Câu hỏi: Cho người nâng cao đang tăng sức bền, calorie surplus là gì? Trả lời: Calorie surplus là ăn nhiều hơn mức duy trì để tạo điều kiện thuận lợi cho tăng cân và tăng cơ. Surplus vừa phải thường thực tế hơn vì giúp hạn chế tăng mỡ quá nhanh.",concepts,calorie_surplus,concept|calorie_surplus|Tăng sức bền|Nâng cao,vi,"{""difficulty"": ""advanced"", ""related_exercise_id"": """", ""related_plan_id"": """"}"
FAQ003050,faq,Tôi đang cải thiện tư thế thì calorie surplus là gì?,Câu hỏi: Tôi đang cải thiện tư thế thì calorie surplus là gì? Trả lời: Calorie surplus là ăn nhiều hơn mức duy trì để tạo điều kiện thuận lợi cho tăng cân và tăng cơ. Surplus vừa phải thường thực tế hơn vì giúp hạn chế tăng mỡ quá nhanh.,concepts,calorie_surplus,concept|calorie_surplus|Cải thiện tư thế|Mới bắt đầu,vi,"{""difficulty"": ""beginner"", ""related_exercise_id"": """", ""related_plan_id"": """"}"
FAQ003051,faq,Nếu mục tiêu là cải thiện tư thế thì calorie surplus là gì?,Câu hỏi: Nếu mục tiêu là cải thiện tư thế thì calorie surplus là gì? Trả lời: Calorie surplus là ăn nhiều hơn mức duy trì để tạo điều kiện thuận lợi cho tăng cân và tăng cơ. Surplus vừa phải thường thực tế hơn vì giúp hạn chế tăng mỡ quá nhanh.,concepts,calorie_surplus,concept|calorie_surplus|Cải thiện tư thế|Mới bắt đầu,vi,"{""difficulty"": ""beginner"", ""related_exercise_id"": """", ""related_plan_id"": """"}"
FAQ003052,faq,"Cho người mới bắt đầu đang cải thiện tư thế, calorie surplus là gì?","Câu hỏi: Cho người mới bắt đầu đang cải thiện tư thế, calorie surplus là gì? Trả lời: Calorie surplus là ăn nhiều hơn mức duy trì để tạo điều kiện thuận lợi cho tăng cân và tăng cơ. Surplus vừa phải thường thực tế hơn vì giúp hạn chế tăng mỡ quá nhanh.",concepts,calorie_surplus,concept|calorie_surplus|Cải thiện tư thế|Mới bắt đầu,vi,"{""difficulty"": ""beginner"", ""related_exercise_id"": """", ""related_plan_id"": """"}"
FAQ003053,faq,Tôi đang cải thiện tư thế thì calorie surplus là gì?,Câu hỏi: Tôi đang cải thiện tư thế thì calorie surplus là gì? Trả lời: Calorie surplus là ăn nhiều hơn mức duy trì để tạo điều kiện thuận lợi cho tăng cân và tăng cơ. Surplus vừa phải thường thực tế hơn vì giúp hạn chế tăng mỡ quá nhanh.,concepts,calorie_surplus,concept|calorie_surplus|Cải thiện tư thế|Trung cấp,vi,"{""difficulty"": ""intermediate"", ""related_exercise_id"": """", ""related_plan_id"": """"}"
FAQ003054,faq,Nếu mục tiêu là cải thiện tư thế thì calorie surplus là gì?,Câu hỏi: Nếu mục tiêu là cải thiện tư thế thì calorie surplus là gì? Trả lời: Calorie surplus là ăn nhiều hơn mức duy trì để tạo điều kiện thuận lợi cho tăng cân và tăng cơ. Surplus vừa phải thường thực tế hơn vì giúp hạn chế tăng mỡ quá nhanh.,concepts,calorie_surplus,concept|calorie_surplus|Cải thiện tư thế|Trung cấp,vi,"{""difficulty"": ""intermediate"", ""related_exercise_id"": """", ""related_plan_id"": """"}"
FAQ003055,faq,"Cho người trung cấp đang cải thiện tư thế, calorie surplus là gì?","Câu hỏi: Cho người trung cấp đang cải thiện tư thế, calorie surplus là gì? Trả lời: Calorie surplus là ăn nhiều hơn mức duy trì để tạo điều kiện thuận lợi cho tăng cân và tăng cơ. Surplus vừa phải thường thực tế hơn vì giúp hạn chế tăng mỡ quá nhanh.",concepts,calorie_surplus,concept|calorie_surplus|Cải thiện tư thế|Trung cấp,vi,"{""difficulty"": ""intermediate"", ""related_exercise_id"": """", ""related_plan_id"": """"}"
FAQ003056,faq,Tôi đang cải thiện tư thế thì calorie surplus là gì?,Câu hỏi: Tôi đang cải thiện tư thế thì calorie surplus là gì? Trả lời: Calorie surplus là ăn nhiều hơn mức duy trì để tạo điều kiện thuận lợi cho tăng cân và tăng cơ. Surplus vừa phải thường thực tế hơn vì giúp hạn chế tăng mỡ quá nhanh.,concepts,calorie_surplus,concept|calorie_surplus|Cải thiện tư thế|Nâng cao,vi,"{""difficulty"": ""advanced"", ""related_exercise_id"": """", ""related_plan_id"": """"}"
FAQ003057,faq,Nếu mục tiêu là cải thiện tư thế thì calorie surplus là gì?,Câu hỏi: Nếu mục tiêu là cải thiện tư thế thì calorie surplus là gì? Trả lời: Calorie surplus là ăn nhiều hơn mức duy trì để tạo điều kiện thuận lợi cho tăng cân và tăng cơ. Surplus vừa phải thường thực tế hơn vì giúp hạn chế tăng mỡ quá nhanh.,concepts,calorie_surplus,concept|calorie_surplus|Cải thiện tư thế|Nâng cao,vi,"{""difficulty"": ""advanced"", ""related_exercise_id"": """", ""related_plan_id"": """"}"
FAQ003058,faq,"Cho người nâng cao đang cải thiện tư thế, calorie surplus là gì?","Câu hỏi: Cho người nâng cao đang cải thiện tư thế, calorie surplus là gì? Trả lời: Calorie surplus là ăn nhiều hơn mức duy trì để tạo điều kiện thuận lợi cho tăng cân và tăng cơ. Surplus vừa phải thường thực tế hơn vì giúp hạn chế tăng mỡ quá nhanh.",concepts,calorie_surplus,concept|calorie_surplus|Cải thiện tư thế|Nâng cao,vi,"{""difficulty"": ""advanced"", ""related_exercise_id"": """", ""related_plan_id"": """"}"
FAQ003059,faq,Tôi đang tập tại nhà thì calorie surplus là gì?,Câu hỏi: Tôi đang tập tại nhà thì calorie surplus là gì? Trả lời: Calorie surplus là ăn nhiều hơn mức duy trì để tạo điều kiện thuận lợi cho tăng cân và tăng cơ. Surplus vừa phải thường thực tế hơn vì giúp hạn chế tăng mỡ quá nhanh.,concepts,calorie_surplus,concept|calorie_surplus|Tập tại nhà|Mới bắt đầu,vi,"{""difficulty"": ""beginner"", ""related_exercise_id"": """", ""related_plan_id"": """"}"
FAQ003060,faq,Nếu mục tiêu là tập tại nhà thì calorie surplus là gì?,Câu hỏi: Nếu mục tiêu là tập tại nhà thì calorie surplus là gì? Trả lời: Calorie surplus là ăn nhiều hơn mức duy trì để tạo điều kiện thuận lợi cho tăng cân và tăng cơ. Surplus vừa phải thường thực tế hơn vì giúp hạn chế tăng mỡ quá nhanh.,concepts,calorie_surplus,concept|calorie_surplus|Tập tại nhà|Mới bắt đầu,vi,"{""difficulty"": ""beginner"", ""related_exercise_id"": """", ""related_plan_id"": """"}"
FAQ003061,faq,"Cho người mới bắt đầu đang tập tại nhà, calorie surplus là gì?","Câu hỏi: Cho người mới bắt đầu đang tập tại nhà, calorie surplus là gì? Trả lời: Calorie surplus là ăn nhiều hơn mức duy trì để tạo điều kiện thuận lợi cho tăng cân và tăng cơ. Surplus vừa phải thường thực tế hơn vì giúp hạn chế tăng mỡ quá nhanh.",concepts,calorie_surplus,concept|calorie_surplus|Tập tại nhà|Mới bắt đầu,vi,"{""difficulty"": ""beginner"", ""related_exercise_id"": """", ""related_plan_id"": """"}"
FAQ003062,faq,Tôi đang tập tại nhà thì calorie surplus là gì?,Câu hỏi: Tôi đang tập tại nhà thì calorie surplus là gì? Trả lời: Calorie surplus là ăn nhiều hơn mức duy trì để tạo điều kiện thuận lợi cho tăng cân và tăng cơ. Surplus vừa phải thường thực tế hơn vì giúp hạn chế tăng mỡ quá nhanh.,concepts,calorie_surplus,concept|calorie_surplus|Tập tại nhà|Trung cấp,vi,"{""difficulty"": ""intermediate"", ""related_exercise_id"": """", ""related_plan_id"": """"}"
FAQ003063,faq,Nếu mục tiêu là tập tại nhà thì calorie surplus là gì?,Câu hỏi: Nếu mục tiêu là tập tại nhà thì calorie surplus là gì? Trả lời: Calorie surplus là ăn nhiều hơn mức duy trì để tạo điều kiện thuận lợi cho tăng cân và tăng cơ. Surplus vừa phải thường thực tế hơn vì giúp hạn chế tăng mỡ quá nhanh.,concepts,calorie_surplus,concept|calorie_surplus|Tập tại nhà|Trung cấp,vi,"{""difficulty"": ""intermediate"", ""related_exercise_id"": """", ""related_plan_id"": """"}"
FAQ003064,faq,"Cho người trung cấp đang tập tại nhà, calorie surplus là gì?","Câu hỏi: Cho người trung cấp đang tập tại nhà, calorie surplus là gì? Trả lời: Calorie surplus là ăn nhiều hơn mức duy trì để tạo điều kiện thuận lợi cho tăng cân và tăng cơ. Surplus vừa phải thường thực tế hơn vì giúp hạn chế tăng mỡ quá nhanh.",concepts,calorie_surplus,concept|calorie_surplus|Tập tại nhà|Trung cấp,vi,"{""difficulty"": ""intermediate"", ""related_exercise_id"": """", ""related_plan_id"": """"}"
FAQ003065,faq,Tôi đang tập tại nhà thì calorie surplus là gì?,Câu hỏi: Tôi đang tập tại nhà thì calorie surplus là gì? Trả lời: Calorie surplus là ăn nhiều hơn mức duy trì để tạo điều kiện thuận lợi cho tăng cân và tăng cơ. Surplus vừa phải thường thực tế hơn vì giúp hạn chế tăng mỡ quá nhanh.,concepts,calorie_surplus,concept|calorie_surplus|Tập tại nhà|Nâng cao,vi,"{""difficulty"": ""advanced"", ""related_exercise_id"": """", ""related_plan_id"": """"}"
FAQ003066,faq,Nếu mục tiêu là tập tại nhà thì calorie surplus là gì?,Câu hỏi: Nếu mục tiêu là tập tại nhà thì calorie surplus là gì? Trả lời: Calorie surplus là ăn nhiều hơn mức duy trì để tạo điều kiện thuận lợi cho tăng cân và tăng cơ. Surplus vừa phải thường thực tế hơn vì giúp hạn chế tăng mỡ quá nhanh.,concepts,calorie_surplus,concept|calorie_surplus|Tập tại nhà|Nâng cao,vi,"{""difficulty"": ""advanced"", ""related_exercise_id"": """", ""related_plan_id"": """"}"
FAQ003067,faq,"Cho người nâng cao đang tập tại nhà, calorie surplus là gì?","Câu hỏi: Cho người nâng cao đang tập tại nhà, calorie surplus là gì? Trả lời: Calorie surplus là ăn nhiều hơn mức duy trì để tạo điều kiện thuận lợi cho tăng cân và tăng cơ. Surplus vừa phải thường thực tế hơn vì giúp hạn chế tăng mỡ quá nhanh.",concepts,calorie_surplus,concept|calorie_surplus|Tập tại nhà|Nâng cao,vi,"{""difficulty"": ""advanced"", ""related_exercise_id"": """", ""related_plan_id"": """"}"
FAQ003068,faq,Tôi đang ưu tiên mông thì calorie surplus là gì?,Câu hỏi: Tôi đang ưu tiên mông thì calorie surplus là gì? Trả lời: Calorie surplus là ăn nhiều hơn mức duy trì để tạo điều kiện thuận lợi cho tăng cân và tăng cơ. Surplus vừa phải thường thực tế hơn vì giúp hạn chế tăng mỡ quá nhanh.,concepts,calorie_surplus,concept|calorie_surplus|Ưu tiên mông|Mới bắt đầu,vi,"{""difficulty"": ""beginner"", ""related_exercise_id"": """", ""related_plan_id"": """"}"
FAQ003069,faq,Nếu mục tiêu là ưu tiên mông thì calorie surplus là gì?,Câu hỏi: Nếu mục tiêu là ưu tiên mông thì calorie surplus là gì? Trả lời: Calorie surplus là ăn nhiều hơn mức duy trì để tạo điều kiện thuận lợi cho tăng cân và tăng cơ. Surplus vừa phải thường thực tế hơn vì giúp hạn chế tăng mỡ quá nhanh.,concepts,calorie_surplus,concept|calorie_surplus|Ưu tiên mông|Mới bắt đầu,vi,"{""difficulty"": ""beginner"", ""related_exercise_id"": """", ""related_plan_id"": """"}"
FAQ003070,faq,"Cho người mới bắt đầu đang ưu tiên mông, calorie surplus là gì?","Câu hỏi: Cho người mới bắt đầu đang ưu tiên mông, calorie surplus là gì? Trả lời: Calorie surplus là ăn nhiều hơn mức duy trì để tạo điều kiện thuận lợi cho tăng cân và tăng cơ. Surplus vừa phải thường thực tế hơn vì giúp hạn chế tăng mỡ quá nhanh.",concepts,calorie_surplus,concept|calorie_surplus|Ưu tiên mông|Mới bắt đầu,vi,"{""difficulty"": ""beginner"", ""related_exercise_id"": """", ""related_plan_id"": """"}"
FAQ003071,faq,Tôi đang ưu tiên mông thì calorie surplus là gì?,Câu hỏi: Tôi đang ưu tiên mông thì calorie surplus là gì? Trả lời: Calorie surplus là ăn nhiều hơn mức duy trì để tạo điều kiện thuận lợi cho tăng cân và tăng cơ. Surplus vừa phải thường thực tế hơn vì giúp hạn chế tăng mỡ quá nhanh.,concepts,calorie_surplus,concept|calorie_surplus|Ưu tiên mông|Trung cấp,vi,"{""difficulty"": ""intermediate"", ""related_exercise_id"": """", ""related_plan_id"": """"}"
FAQ003072,faq,Nếu mục tiêu là ưu tiên mông thì calorie surplus là gì?,Câu hỏi: Nếu mục tiêu là ưu tiên mông thì calorie surplus là gì? Trả lời: Calorie surplus là ăn nhiều hơn mức duy trì để tạo điều kiện thuận lợi cho tăng cân và tăng cơ. Surplus vừa phải thường thực tế hơn vì giúp hạn chế tăng mỡ quá nhanh.,concepts,calorie_surplus,concept|calorie_surplus|Ưu tiên mông|Trung cấp,vi,"{""difficulty"": ""intermediate"", ""related_exercise_id"": """", ""related_plan_id"": """"}"
FAQ003073,faq,"Cho người trung cấp đang ưu tiên mông, calorie surplus là gì?","Câu hỏi: Cho người trung cấp đang ưu tiên mông, calorie surplus là gì? Trả lời: Calorie surplus là ăn nhiều hơn mức duy trì để tạo điều kiện thuận lợi cho tăng cân và tăng cơ. Surplus vừa phải thường thực tế hơn vì giúp hạn chế tăng mỡ quá nhanh.",concepts,calorie_surplus,concept|calorie_surplus|Ưu tiên mông|Trung cấp,vi,"{""difficulty"": ""intermediate"", ""related_exercise_id"": """", ""related_plan_id"": """"}"
FAQ003074,faq,Tôi đang ưu tiên mông thì calorie surplus là gì?,Câu hỏi: Tôi đang ưu tiên mông thì calorie surplus là gì? Trả lời: Calorie surplus là ăn nhiều hơn mức duy trì để tạo điều kiện thuận lợi cho tăng cân và tăng cơ. Surplus vừa phải thường thực tế hơn vì giúp hạn chế tăng mỡ quá nhanh.,concepts,calorie_surplus,concept|calorie_surplus|Ưu tiên mông|Nâng cao,vi,"{""difficulty"": ""advanced"", ""related_exercise_id"": """", ""related_plan_id"": """"}"
FAQ003075,faq,Nếu mục tiêu là ưu tiên mông thì calorie surplus là gì?,Câu hỏi: Nếu mục tiêu là ưu tiên mông thì calorie surplus là gì? Trả lời: Calorie surplus là ăn nhiều hơn mức duy trì để tạo điều kiện thuận lợi cho tăng cân và tăng cơ. Surplus vừa phải thường thực tế hơn vì giúp hạn chế tăng mỡ quá nhanh.,concepts,calorie_surplus,concept|calorie_surplus|Ưu tiên mông|Nâng cao,vi,"{""difficulty"": ""advanced"", ""related_exercise_id"": """", ""related_plan_id"": """"}"
FAQ003076,faq,"Cho người nâng cao đang ưu tiên mông, calorie surplus là gì?","Câu hỏi: Cho người nâng cao đang ưu tiên mông, calorie surplus là gì? Trả lời: Calorie surplus là ăn nhiều hơn mức duy trì để tạo điều kiện thuận lợi cho tăng cân và tăng cơ. Surplus vừa phải thường thực tế hơn vì giúp hạn chế tăng mỡ quá nhanh.",concepts,calorie_surplus,concept|calorie_surplus|Ưu tiên mông|Nâng cao,vi,"{""difficulty"": ""advanced"", ""related_exercise_id"": """", ""related_plan_id"": """"}"
FAQ003077,faq,Tôi đang giảm mỡ thì body recomposition có thật không?,"Câu hỏi: Tôi đang giảm mỡ thì body recomposition có thật không? Trả lời: Có, nhưng thường xảy ra tốt hơn ở người mới tập, người quay lại sau nghỉ hoặc người có mỡ cơ thể cao hơn. Để làm tốt, bạn cần tập có tiến bộ, ăn đủ protein và quản lý calorie hợp lý.",concepts,recomp,concept|recomp|Giảm mỡ|Mới bắt đầu,vi,"{""difficulty"": ""beginner"", ""related_exercise_id"": """", ""related_plan_id"": """"}"
FAQ003078,faq,Nếu mục tiêu là giảm mỡ thì body recomposition có thật không?,"Câu hỏi: Nếu mục tiêu là giảm mỡ thì body recomposition có thật không? Trả lời: Có, nhưng thường xảy ra tốt hơn ở người mới tập, người quay lại sau nghỉ hoặc người có mỡ cơ thể cao hơn. Để làm tốt, bạn cần tập có tiến bộ, ăn đủ protein và quản lý calorie hợp lý.",concepts,recomp,concept|recomp|Giảm mỡ|Mới bắt đầu,vi,"{""difficulty"": ""beginner"", ""related_exercise_id"": """", ""related_plan_id"": """"}"
FAQ003079,faq,"Cho người mới bắt đầu đang giảm mỡ, body recomposition có thật không?","Câu hỏi: Cho người mới bắt đầu đang giảm mỡ, body recomposition có thật không? Trả lời: Có, nhưng thường xảy ra tốt hơn ở người mới tập, người quay lại sau nghỉ hoặc người có mỡ cơ thể cao hơn. Để làm tốt, bạn cần tập có tiến bộ, ăn đủ protein và quản lý calorie hợp lý.",concepts,recomp,concept|recomp|Giảm mỡ|Mới bắt đầu,vi,"{""difficulty"": ""beginner"", ""related_exercise_id"": """", ""related_plan_id"": """"}"
FAQ003080,faq,Tôi đang giảm mỡ thì body recomposition có thật không?,"Câu hỏi: Tôi đang giảm mỡ thì body recomposition có thật không? Trả lời: Có, nhưng thường xảy ra tốt hơn ở người mới tập, người quay lại sau nghỉ hoặc người có mỡ cơ thể cao hơn. Để làm tốt, bạn cần tập có tiến bộ, ăn đủ protein và quản lý calorie hợp lý.",concepts,recomp,concept|recomp|Giảm mỡ|Trung cấp,vi,"{""difficulty"": ""intermediate"", ""related_exercise_id"": """", ""related_plan_id"": """"}"
FAQ003081,faq,Nếu mục tiêu là giảm mỡ thì body recomposition có thật không?,"Câu hỏi: Nếu mục tiêu là giảm mỡ thì body recomposition có thật không? Trả lời: Có, nhưng thường xảy ra tốt hơn ở người mới tập, người quay lại sau nghỉ hoặc người có mỡ cơ thể cao hơn. Để làm tốt, bạn cần tập có tiến bộ, ăn đủ protein và quản lý calorie hợp lý.",concepts,recomp,concept|recomp|Giảm mỡ|Trung cấp,vi,"{""difficulty"": ""intermediate"", ""related_exercise_id"": """", ""related_plan_id"": """"}"
FAQ003082,faq,"Cho người trung cấp đang giảm mỡ, body recomposition có thật không?","Câu hỏi: Cho người trung cấp đang giảm mỡ, body recomposition có thật không? Trả lời: Có, nhưng thường xảy ra tốt hơn ở người mới tập, người quay lại sau nghỉ hoặc người có mỡ cơ thể cao hơn. Để làm tốt, bạn cần tập có tiến bộ, ăn đủ protein và quản lý calorie hợp lý.",concepts,recomp,concept|recomp|Giảm mỡ|Trung cấp,vi,"{""difficulty"": ""intermediate"", ""related_exercise_id"": """", ""related_plan_id"": """"}"
FAQ003083,faq,Tôi đang giảm mỡ thì body recomposition có thật không?,"Câu hỏi: Tôi đang giảm mỡ thì body recomposition có thật không? Trả lời: Có, nhưng thường xảy ra tốt hơn ở người mới tập, người quay lại sau nghỉ hoặc người có mỡ cơ thể cao hơn. Để làm tốt, bạn cần tập có tiến bộ, ăn đủ protein và quản lý calorie hợp lý.",concepts,recomp,concept|recomp|Giảm mỡ|Nâng cao,vi,"{""difficulty"": ""advanced"", ""related_exercise_id"": """", ""related_plan_id"": """"}"
FAQ003084,faq,Nếu mục tiêu là giảm mỡ thì body recomposition có thật không?,"Câu hỏi: Nếu mục tiêu là giảm mỡ thì body recomposition có thật không? Trả lời: Có, nhưng thường xảy ra tốt hơn ở người mới tập, người quay lại sau nghỉ hoặc người có mỡ cơ thể cao hơn. Để làm tốt, bạn cần tập có tiến bộ, ăn đủ protein và quản lý calorie hợp lý.",concepts,recomp,concept|recomp|Giảm mỡ|Nâng cao,vi,"{""difficulty"": ""advanced"", ""related_exercise_id"": """", ""related_plan_id"": """"}"
FAQ003085,faq,"Cho người nâng cao đang giảm mỡ, body recomposition có thật không?","Câu hỏi: Cho người nâng cao đang giảm mỡ, body recomposition có thật không? Trả lời: Có, nhưng thường xảy ra tốt hơn ở người mới tập, người quay lại sau nghỉ hoặc người có mỡ cơ thể cao hơn. Để làm tốt, bạn cần tập có tiến bộ, ăn đủ protein và quản lý calorie hợp lý.",concepts,recomp,concept|recomp|Giảm mỡ|Nâng cao,vi,"{""difficulty"": ""advanced"", ""related_exercise_id"": """", ""related_plan_id"": """"}"
FAQ003086,faq,Tôi đang tăng cơ thì body recomposition có thật không?,"Câu hỏi: Tôi đang tăng cơ thì body recomposition có thật không? Trả lời: Có, nhưng thường xảy ra tốt hơn ở người mới tập, người quay lại sau nghỉ hoặc người có mỡ cơ thể cao hơn. Để làm tốt, bạn cần tập có tiến bộ, ăn đủ protein và quản lý calorie hợp lý.",concepts,recomp,concept|recomp|Tăng cơ|Mới bắt đầu,vi,"{""difficulty"": ""beginner"", ""related_exercise_id"": """", ""related_plan_id"": """"}"
FAQ003087,faq,Nếu mục tiêu là tăng cơ thì body recomposition có thật không?,"Câu hỏi: Nếu mục tiêu là tăng cơ thì body recomposition có thật không? Trả lời: Có, nhưng thường xảy ra tốt hơn ở người mới tập, người quay lại sau nghỉ hoặc người có mỡ cơ thể cao hơn. Để làm tốt, bạn cần tập có tiến bộ, ăn đủ protein và quản lý calorie hợp lý.",concepts,recomp,concept|recomp|Tăng cơ|Mới bắt đầu,vi,"{""difficulty"": ""beginner"", ""related_exercise_id"": """", ""related_plan_id"": """"}"
FAQ003088,faq,"Cho người mới bắt đầu đang tăng cơ, body recomposition có thật không?","Câu hỏi: Cho người mới bắt đầu đang tăng cơ, body recomposition có thật không? Trả lời: Có, nhưng thường xảy ra tốt hơn ở người mới tập, người quay lại sau nghỉ hoặc người có mỡ cơ thể cao hơn. Để làm tốt, bạn cần tập có tiến bộ, ăn đủ protein và quản lý calorie hợp lý.",concepts,recomp,concept|recomp|Tăng cơ|Mới bắt đầu,vi,"{""difficulty"": ""beginner"", ""related_exercise_id"": """", ""related_plan_id"": """"}"
FAQ003089,faq,Tôi đang tăng cơ thì body recomposition có thật không?,"Câu hỏi: Tôi đang tăng cơ thì body recomposition có thật không? Trả lời: Có, nhưng thường xảy ra tốt hơn ở người mới tập, người quay lại sau nghỉ hoặc người có mỡ cơ thể cao hơn. Để làm tốt, bạn cần tập có tiến bộ, ăn đủ protein và quản lý calorie hợp lý.",concepts,recomp,concept|recomp|Tăng cơ|Trung cấp,vi,"{""difficulty"": ""intermediate"", ""related_exercise_id"": """", ""related_plan_id"": """"}"
FAQ003090,faq,Nếu mục tiêu là tăng cơ thì body recomposition có thật không?,"Câu hỏi: Nếu mục tiêu là tăng cơ thì body recomposition có thật không? Trả lời: Có, nhưng thường xảy ra tốt hơn ở người mới tập, người quay lại sau nghỉ hoặc người có mỡ cơ thể cao hơn. Để làm tốt, bạn cần tập có tiến bộ, ăn đủ protein và quản lý calorie hợp lý.",concepts,recomp,concept|recomp|Tăng cơ|Trung cấp,vi,"{""difficulty"": ""intermediate"", ""related_exercise_id"": """", ""related_plan_id"": """"}"
FAQ003091,faq,"Cho người trung cấp đang tăng cơ, body recomposition có thật không?","Câu hỏi: Cho người trung cấp đang tăng cơ, body recomposition có thật không? Trả lời: Có, nhưng thường xảy ra tốt hơn ở người mới tập, người quay lại sau nghỉ hoặc người có mỡ cơ thể cao hơn. Để làm tốt, bạn cần tập có tiến bộ, ăn đủ protein và quản lý calorie hợp lý.",concepts,recomp,concept|recomp|Tăng cơ|Trung cấp,vi,"{""difficulty"": ""intermediate"", ""related_exercise_id"": """", ""related_plan_id"": """"}"
FAQ003092,faq,Tôi đang tăng cơ thì body recomposition có thật không?,"Câu hỏi: Tôi đang tăng cơ thì body recomposition có thật không? Trả lời: Có, nhưng thường xảy ra tốt hơn ở người mới tập, người quay lại sau nghỉ hoặc người có mỡ cơ thể cao hơn. Để làm tốt, bạn cần tập có tiến bộ, ăn đủ protein và quản lý calorie hợp lý.",concepts,recomp,concept|recomp|Tăng cơ|Nâng cao,vi,"{""difficulty"": ""advanced"", ""related_exercise_id"": """", ""related_plan_id"": """"}"
FAQ003093,faq,Nếu mục tiêu là tăng cơ thì body recomposition có thật không?,"Câu hỏi: Nếu mục tiêu là tăng cơ thì body recomposition có thật không? Trả lời: Có, nhưng thường xảy ra tốt hơn ở người mới tập, người quay lại sau nghỉ hoặc người có mỡ cơ thể cao hơn. Để làm tốt, bạn cần tập có tiến bộ, ăn đủ protein và quản lý calorie hợp lý.",concepts,recomp,concept|recomp|Tăng cơ|Nâng cao,vi,"{""difficulty"": ""advanced"", ""related_exercise_id"": """", ""related_plan_id"": """"}"
FAQ003094,faq,"Cho người nâng cao đang tăng cơ, body recomposition có thật không?","Câu hỏi: Cho người nâng cao đang tăng cơ, body recomposition có thật không? Trả lời: Có, nhưng thường xảy ra tốt hơn ở người mới tập, người quay lại sau nghỉ hoặc người có mỡ cơ thể cao hơn. Để làm tốt, bạn cần tập có tiến bộ, ăn đủ protein và quản lý calorie hợp lý.",concepts,recomp,concept|recomp|Tăng cơ|Nâng cao,vi,"{""difficulty"": ""advanced"", ""related_exercise_id"": """", ""related_plan_id"": """"}"
FAQ003095,faq,Tôi đang tăng sức mạnh thì body recomposition có thật không?,"Câu hỏi: Tôi đang tăng sức mạnh thì body recomposition có thật không? Trả lời: Có, nhưng thường xảy ra tốt hơn ở người mới tập, người quay lại sau nghỉ hoặc người có mỡ cơ thể cao hơn. Để làm tốt, bạn cần tập có tiến bộ, ăn đủ protein và quản lý calorie hợp lý.",concepts,recomp,concept|recomp|Tăng sức mạnh|Mới bắt đầu,vi,"{""difficulty"": ""beginner"", ""related_exercise_id"": """", ""related_plan_id"": """"}"
FAQ003096,faq,Nếu mục tiêu là tăng sức mạnh thì body recomposition có thật không?,"Câu hỏi: Nếu mục tiêu là tăng sức mạnh thì body recomposition có thật không? Trả lời: Có, nhưng thường xảy ra tốt hơn ở người mới tập, người quay lại sau nghỉ hoặc người có mỡ cơ thể cao hơn. Để làm tốt, bạn cần tập có tiến bộ, ăn đủ protein và quản lý calorie hợp lý.",concepts,recomp,concept|recomp|Tăng sức mạnh|Mới bắt đầu,vi,"{""difficulty"": ""beginner"", ""related_exercise_id"": """", ""related_plan_id"": """"}"
